0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:43 +0200] "GET /syncope-enduser/app/js/util/genericUtil.js HTTP/1.1" 200 1905
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:43 +0200] "GET /syncope-enduser/app/js/validator/validationExecutor.js HTTP/1.1" 200 1848
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:43 +0200] "GET /syncope-enduser/app/js/validator/validationRules.js HTTP/1.1" 200 2395
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:43 +0200] "GET /syncope-enduser/app/js/util/assetsManager.js HTTP/1.1" 200 4247
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:43 +0200] "GET /syncope-enduser/app/languages/en/static.json?noCache=1694727523734 HTTP/1.1" 200 2324
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope-enduser/app/languages/it/static.json?noCache=1694727523734 HTTP/1.1" 200 2455
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 2115
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope-enduser/app/img/favicon.png HTTP/1.1" 200 1763
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
127.0.0.1 - - [14/Sep/2023:23:38:44 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
127.0.0.1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope-enduser/app/css/accessibility.css HTTP/1.1" 200 1060
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope-enduser/api/info?noCache=1694727523764 HTTP/1.1" 200 190
127.0.0.1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope/rest/oidcclient/providers HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope-enduser/api/dynamicTemplate?noCache=1694727523821 HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope-enduser/app/css/app.css HTTP/1.1" 200 2580
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:45 +0200] "GET /syncope-enduser/api/oidcProviders?noCache=1694727523764 HTTP/1.1" 200 12
127.0.0.1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope/rest/saml2sp/identityProviders HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope-enduser/api/saml2IdPs?noCache=1694727523764 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [14/Sep/2023:23:38:46 +0200] "GET /syncope-enduser/app/css/notification.css HTTP/1.1" 200 913
